internal_id,LexisNexis_id,source,date,annotator,climate_change,attitude,policy
1789,032903cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"March 29, 2021 Monday",3,Acknowledges,Expresses climate concern,Does not mention
1790,032903CN.V34,CNN EARLY START 5:30 AM EST,"March 29, 2021 Monday",14,Acknowledges,Neutral,Neutral
1790,032903CN.V34,CNN EARLY START 5:30 AM EST,"March 29, 2021 Monday",3,Acknowledges,Neutral,Neutral
1791,032701cb.255,Fox News Network JUSTICE WITH JUDGE PIRRO 9:00 PM EST,"March 27, 2021 Saturday",14,Acknowledges,Neutral,Does not mention
1791,032701cb.255,Fox News Network JUSTICE WITH JUDGE PIRRO 9:00 PM EST,"March 27, 2021 Saturday",3,Neutral,Neutral,Does not mention
1793,032808CN.V11,CNN CNN NEWSROOM 8:00 PM EST,"March 28, 2021 Sunday",14,Neutral,Neutral,Neutral
1793,032808CN.V11,CNN CNN NEWSROOM 8:00 PM EST,"March 28, 2021 Sunday",3,Neutral,Neutral,Neutral
1794,032602cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 26, 2021 Friday",14,Acknowledges,Expresses climate concern,Supports
1794,032602cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 26, 2021 Friday",3,Acknowledges,Expresses climate concern,Supports
1795,032605CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 26, 2021 Friday",14,Acknowledges,Neutral,Neutral
1795,032605CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 26, 2021 Friday",3,Acknowledges,Neutral,Neutral
1797,032705cb.403,"CBS News Transcripts CBS EVENING NEWS, SATURDAY EDITION 6:30 PM EST","March 27, 2021 Saturday",14,Neutral,Neutral,Does not mention
1797,032705cb.403,"CBS News Transcripts CBS EVENING NEWS, SATURDAY EDITION 6:30 PM EST","March 27, 2021 Saturday",3,Neutral,Neutral,Does not mention
1798,032401cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 24, 2021 Wednesday",14,Acknowledges,Expresses climate concern,Supports
1798,032401cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 24, 2021 Wednesday",3,Acknowledges,Expresses climate concern,Supports
1799,032502cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 25, 2021 Thursday",14,Acknowledges,Expresses climate concern,Supports
1799,032502cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 25, 2021 Thursday",3,Acknowledges,Expresses climate concern,Supports
1800,032501cb.454,MSNBC MTP DAILY 1:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1800,032501cb.454,MSNBC MTP DAILY 1:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1801,032510CN.V11,CNN CNN NEWSROOM 1:30 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1801,032510CN.V11,CNN CNN NEWSROOM 1:30 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1802,032601cb.271,Fox News Network FOX NEWS PRIMETIME 7:00 PM EST,"March 26, 2021 Friday",14,Neutral,Neutral,Opposes
1802,032601cb.271,Fox News Network FOX NEWS PRIMETIME 7:00 PM EST,"March 26, 2021 Friday",3,Neutral,Neutral,Opposes
1803,032602CN.V34,CNN EARLY START 5:00 AM EST,"March 26, 2021 Friday",14,Neutral,Neutral,Does not mention
1803,032602CN.V34,CNN EARLY START 5:00 AM EST,"March 26, 2021 Friday",3,Neutral,Neutral,Does not mention
1804,032601cb.258,Fox News Network THE FIVE 5:00 PM EST,"March 26, 2021 Friday",14,Neutral,Expresses opposition to climate concern,Does not mention
1804,032601cb.258,Fox News Network THE FIVE 5:00 PM EST,"March 26, 2021 Friday",3,Neutral,Expresses opposition to climate concern,Does not mention
1805,032511CN.V11,CNN CNN NEWSROOM 2:00 PM EST,"March 25, 2021 Thursday",14,Acknowledges,Expresses climate concern,Does not mention
1805,032511CN.V11,CNN CNN NEWSROOM 2:00 PM EST,"March 25, 2021 Thursday",3,Acknowledges,Expresses climate concern,Does not mention
1806,032501cb.478,MSNBC ALL IN with CHRIS HAYES 8:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Expresses climate concern,Does not mention
1806,032501cb.478,MSNBC ALL IN with CHRIS HAYES 8:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Expresses climate concern,Does not mention
1807,032501CN.V31,CNN ERIN BURNETT OUTFRONT 7:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1807,032501CN.V31,CNN ERIN BURNETT OUTFRONT 7:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1808,032501cb.271,Fox News Network FOX NEWS PRIMETIME 7:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Expresses climate concern,Does not mention
1808,032501cb.271,Fox News Network FOX NEWS PRIMETIME 7:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Expresses climate concern,Does not mention
1809,032520CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"March 25, 2021 Thursday",14,Neutral,Expresses climate concern,Does not mention
1809,032520CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"March 25, 2021 Thursday",3,Neutral,Expresses climate concern,Does not mention
1810,032501CN.V40,CNN The Lead with Jake Tapper 4:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1810,032501CN.V40,CNN The Lead with Jake Tapper 4:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1811,032513CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1811,032513CN.V11,CNN CNN NEWSROOM 3:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1812,032517CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1812,032517CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1813,032505CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1813,032505CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1814,032501cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Neutral,Does not mention
1814,032501cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Neutral,Does not mention
1815,032501cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"March 25, 2021 Thursday",14,Neutral,Expresses climate concern,Does not mention
1815,032501cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"March 25, 2021 Thursday",3,Neutral,Expresses climate concern,Does not mention
1817,032401cb.478,MSNBC ALL IN with CHRIS HAYES 8:00 PM EST,"March 24, 2021 Wednesday",14,Neutral,Neutral,Does not mention
1817,032401cb.478,MSNBC ALL IN with CHRIS HAYES 8:00 PM EST,"March 24, 2021 Wednesday",3,Neutral,Neutral,Does not mention
1818,032412CN.V11,CNN CNN NEWSROOM 2:30 PM EST,"March 24, 2021 Wednesday",14,Neutral,Neutral,Does not mention
1818,032412CN.V11,CNN CNN NEWSROOM 2:30 PM EST,"March 24, 2021 Wednesday",3,Neutral,Neutral,Does not mention
1819,032404cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 24, 2021 Wednesday",14,Neutral,Expresses climate concern,Does not mention
1819,032404cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 24, 2021 Wednesday",3,Neutral,Expresses climate concern,Does not mention
1820,032402cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 24, 2021 Wednesday",14,Neutral,Expresses climate concern,Does not mention
1820,032402cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 24, 2021 Wednesday",3,Neutral,Expresses climate concern,Does not mention
1822,032405CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 24, 2021 Wednesday",14,Neutral,Neutral,Does not mention
1822,032405CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 24, 2021 Wednesday",3,Neutral,Neutral,Does not mention
1823,,ABC News Transcript GOOD MORNING AMERICA 8:39 AM EST,"March 22, 2021 Monday",14,Neutral,Neutral,Does not mention
1823,,ABC News Transcript GOOD MORNING AMERICA 8:39 AM EST,"March 22, 2021 Monday",3,Neutral,Neutral,Does not mention
1824,032117CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 21, 2021 Sunday",14,Acknowledges,Expresses climate concern,Supports
1824,032117CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 21, 2021 Sunday",3,Acknowledges,Expresses climate concern,Supports
1825,032105cb.402,"CBS News Transcripts CBS EVENING NEWS, SUNDAY EDITION 6:00 PM EST","March 21, 2021 Sunday",14,Acknowledges,Neutral,Neutral
1825,032105cb.402,"CBS News Transcripts CBS EVENING NEWS, SUNDAY EDITION 6:00 PM EST","March 21, 2021 Sunday",3,Acknowledges,Neutral,Neutral
1826,032301cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 23, 2021 Tuesday",14,Neutral,Neutral,Neutral
1826,032301cb.452,MSNBC DEADLINE: WHITE HOUSE 4:00 PM EST,"March 23, 2021 Tuesday",3,Neutral,Neutral,Neutral
1827,032301cb.479,MSNBC MSNBC LIVE 2:00 PM EST,"March 23, 2021 Tuesday",14,Acknowledges,Expresses climate concern,Supports
1827,032301cb.479,MSNBC MSNBC LIVE 2:00 PM EST,"March 23, 2021 Tuesday",3,Acknowledges,Expresses climate concern,Supports
1828,032301CN.V68,CNN CNN Tonight 10:00 PM EST,"March 23, 2021 Tuesday",14,Neutral,Neutral,Does not mention
1828,032301CN.V68,CNN CNN Tonight 10:00 PM EST,"March 23, 2021 Tuesday",3,Neutral,Neutral,Does not mention
1829,032308CN.V11,CNN CNN NEWSROOM 12:30 PM EST,"March 23, 2021 Tuesday",14,Neutral,Neutral,Does not mention
1829,032308CN.V11,CNN CNN NEWSROOM 12:30 PM EST,"March 23, 2021 Tuesday",3,Neutral,Neutral,Does not mention
1830,032303cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"March 23, 2021 Tuesday",14,Acknowledges,Expresses climate concern,Does not mention
1830,032303cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"March 23, 2021 Tuesday",3,Acknowledges,Expresses climate concern,Does not mention
1831,031618CN.V11,CNN CNN NEWSROOM 1:00 AM EST,"March 16, 2021 Tuesday",14,Acknowledges,Expresses climate concern,Neutral
1831,031618CN.V11,CNN CNN NEWSROOM 1:00 AM EST,"March 16, 2021 Tuesday",3,Acknowledges,Expresses climate concern,Neutral
1832,031103CN.V34,CNN EARLY START 5:30 AM EST,"March 11, 2021 Thursday",14,Acknowledges,Expresses climate concern,Does not mention
1832,031103CN.V34,CNN EARLY START 5:30 AM EST,"March 11, 2021 Thursday",3,Acknowledges,Expresses climate concern,Does not mention
1833,032201cb.460,MSNBC ANDREA MITCHELL REPORTS 12:00 PM EST,"March 22, 2021 Monday",14,Neutral,Neutral,Does not mention
1833,032201cb.460,MSNBC ANDREA MITCHELL REPORTS 12:00 PM EST,"March 22, 2021 Monday",3,Neutral,Neutral,Does not mention
1834,,ABC News Transcript THE VIEW 11:01 AM EST,"March 22, 2021 Monday",14,Acknowledges,Expresses climate concern,Does not mention
1834,,ABC News Transcript THE VIEW 11:01 AM EST,"March 22, 2021 Monday",3,Acknowledges,Expresses climate concern,Does not mention
1835,032201cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 22, 2021 Monday",14,Neutral,Expresses climate concern,Does not mention
1835,032201cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 22, 2021 Monday",3,Neutral,Expresses climate concern,Does not mention
1836,031822CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"March 18, 2021 Thursday",14,Acknowledges,Expresses climate concern,Supports
1836,031822CN.V11,CNN CNN NEWSROOM 4:30 AM EST,"March 18, 2021 Thursday",3,Acknowledges,Expresses climate concern,Supports
1837,031901cb.454,MSNBC MTP DAILY 1:00 PM EST,"March 19, 2021 Friday",14,Acknowledges,Expresses climate concern,Does not mention
1837,031901cb.454,MSNBC MTP DAILY 1:00 PM EST,"March 19, 2021 Friday",3,Acknowledges,Expresses climate concern,Does not mention
1840,031801cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"March 18, 2021 Thursday",14,Acknowledges,Neutral,Does not mention
1840,031801cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"March 18, 2021 Thursday",3,Acknowledges,Neutral,Does not mention
1841,031802CN.V11,CNN CNN NEWSROOM 9:30 AM EST,"March 18, 2021 Thursday",14,Acknowledges,Expresses climate concern,Supports
1841,031802CN.V11,CNN CNN NEWSROOM 9:30 AM EST,"March 18, 2021 Thursday",3,Acknowledges,Expresses climate concern,Supports
1842,032101CN.V18,CNN FAREED ZAKARIA GPS 10:00 AM EST,"March 21, 2021 Sunday",14,Neutral,Expresses climate concern,Does not mention
1842,032101CN.V18,CNN FAREED ZAKARIA GPS 10:00 AM EST,"March 21, 2021 Sunday",3,Neutral,Expresses climate concern,Does not mention
1843,032101CN.V15,CNN Inside Politics 8:00 AM EST,"March 21, 2021 Sunday",14,Neutral,Neutral,Neutral
1843,032101CN.V15,CNN Inside Politics 8:00 AM EST,"March 21, 2021 Sunday",3,Neutral,Neutral,Neutral
1844,032101cb.262,"Fox News Network LIFE, LIBERTY, LEVIN 8:00 PM EST","March 21, 2021 Sunday",14,Neutral,Neutral,Does not mention
1844,032101cb.262,"Fox News Network LIFE, LIBERTY, LEVIN 8:00 PM EST","March 21, 2021 Sunday",3,Neutral,Neutral,Does not mention
1845,032101CN.V23,CNN STATE OF THE UNION 9:00 AM EST,"March 21, 2021 Sunday",14,Neutral,Neutral,Does not mention
1845,032101CN.V23,CNN STATE OF THE UNION 9:00 AM EST,"March 21, 2021 Sunday",3,Neutral,Neutral,Does not mention
1846,032101cb.504,NBC News MEET THE PRESS 10:30 AM EST,"March 21, 2021 Sunday",14,Neutral,Neutral,Does not mention
1846,032101cb.504,NBC News MEET THE PRESS 10:30 AM EST,"March 21, 2021 Sunday",3,Neutral,Neutral,Does not mention
1847,032103CN.V11,CNN CNN NEWSROOM 4:00 PM EST,"March 21, 2021 Sunday",14,Acknowledges,Expresses climate concern,Supports
1847,032103CN.V11,CNN CNN NEWSROOM 4:00 PM EST,"March 21, 2021 Sunday",3,Acknowledges,Expresses climate concern,Supports
1848,,ABC News Transcript THIS WEEK 10:26 AM EST,"March 21, 2021 Sunday",14,Neutral,Expresses climate concern,Does not mention
1848,,ABC News Transcript THIS WEEK 10:26 AM EST,"March 21, 2021 Sunday",3,Neutral,Expresses climate concern,Does not mention
1849,031801cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"March 18, 2021 Thursday",14,Neutral,Neutral,Does not mention
1849,031801cb.254,Fox News Network FOX SPECIAL REPORT WITH BRET BAIER 6:00 PM EST,"March 18, 2021 Thursday",3,Neutral,Neutral,Does not mention
1850,031702CN.V40,CNN The Lead with Jake Tapper 4:30 PM EST,"March 17, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Neutral
1850,031702CN.V40,CNN The Lead with Jake Tapper 4:30 PM EST,"March 17, 2021 Wednesday",15,Acknowledges,Expresses climate concern,Neutral
1851,031701CN.V16,CNN THE SITUATION ROOM 5:00 PM EST,"March 17, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Supports
1851,031701CN.V16,CNN THE SITUATION ROOM 5:00 PM EST,"March 17, 2021 Wednesday",15,Acknowledges,Expresses climate concern,Supports
1852,032002CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 20, 2021 Saturday",11,Acknowledges,Neutral,Does not mention
1852,032002CN.V11,CNN CNN NEWSROOM 11:00 AM EST,"March 20, 2021 Saturday",15,Acknowledges,Neutral,Does not mention
1853,032021CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"March 20, 2021 Saturday",11,Neutral,Neutral,Does not mention
1853,032021CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"March 20, 2021 Saturday",15,Neutral,Neutral,Does not mention
1855,032022CN.V11,CNN CNN NEWSROOM 5:00 AM EST,"March 20, 2021 Saturday",11,Neutral,Neutral,Does not mention
1855,032022CN.V11,CNN CNN NEWSROOM 5:00 AM EST,"March 20, 2021 Saturday",15,Neutral,Neutral,Does not mention
1856,032003CN.V11,CNN CNN NEWSROOM 12:00 PM EST,"March 20, 2021 Saturday",11,Neutral,Neutral,Does not mention
1856,032003CN.V11,CNN CNN NEWSROOM 12:00 PM EST,"March 20, 2021 Saturday",15,Neutral,Neutral,Does not mention
1857,031717CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 17, 2021 Wednesday",11,Acknowledges,Expresses climate concern,Does not mention
1857,031717CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 17, 2021 Wednesday",15,Acknowledges,Expresses climate concern,Does not mention
1858,031501cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"March 15, 2021 Monday",11,Acknowledges,Expresses climate concern,Supports
1858,031501cb.474,MSNBC THE LAST WORD WITH LAWRENCE O`DONNELL 10:00 PM EST,"March 15, 2021 Monday",15,Acknowledges,Expresses climate concern,Supports
1859,031921CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"March 19, 2021 Friday",11,Neutral,Neutral,Does not mention
1859,031921CN.V11,CNN CNN NEWSROOM 4:00 AM EST,"March 19, 2021 Friday",15,Neutral,Neutral,Does not mention
1862,031902CN.V40,CNN The Lead with Jake Tapper 4:30 PM EST,"March 19, 2021 Friday",11,Neutral,Neutral,Does not mention
1862,031902CN.V40,CNN The Lead with Jake Tapper 4:30 PM EST,"March 19, 2021 Friday",15,Neutral,Neutral,Does not mention
1863,031901cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"March 19, 2021 Friday",11,Neutral,Neutral,Does not mention
1863,031901cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"March 19, 2021 Friday",15,Neutral,Neutral,Does not mention
1864,031918CN.V11,CNN CNN NEWSROOM 1:00 AM EST,"March 19, 2021 Friday",11,Neutral,Expresses climate concern,Does not mention
1864,031918CN.V11,CNN CNN NEWSROOM 1:00 AM EST,"March 19, 2021 Friday",15,Neutral,Expresses climate concern,Does not mention
1865,031917CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 19, 2021 Friday",11,Neutral,Neutral,Does not mention
1865,031917CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 19, 2021 Friday",15,Neutral,Neutral,Does not mention
1866,031920CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"March 19, 2021 Friday",11,Neutral,Neutral,Does not mention
1866,031920CN.V11,CNN CNN NEWSROOM 3:00 AM EST,"March 19, 2021 Friday",15,Neutral,Neutral,Does not mention
1867,031601CN.V15,CNN Inside Politics 12:00 PM EST,"March 16, 2021 Tuesday",11,Neutral,Expresses climate concern,Does not mention
1867,031601CN.V15,CNN Inside Politics 12:00 PM EST,"March 16, 2021 Tuesday",15,Neutral,Expresses climate concern,Does not mention
1868,031801cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"March 18, 2021 Thursday",11,Neutral,Expresses climate concern,Does not mention
1868,031801cb.410,CBS News Transcripts CBS THIS MORNING 7:00 AM EST,"March 18, 2021 Thursday",15,Neutral,Expresses climate concern,Does not mention
1869,031801cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 18, 2021 Thursday",11,Neutral,Neutral,Does not mention
1869,031801cb.473,MSNBC 11TH HOUR WITH BRIAN WILLIAMS 11:00 PM EST,"March 18, 2021 Thursday",15,Neutral,Neutral,Does not mention
1870,031801cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"March 18, 2021 Thursday",11,Acknowledges,Neutral,Opposes
1870,031801cb.140,Fox News Network YOUR WORLD WITH NEIL CAVUTO 4:00 PM EST,"March 18, 2021 Thursday",15,Acknowledges,Neutral,Opposes
1871,031501cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"March 15, 2021 Monday",11,Acknowledges,Expresses opposition to climate concern,Opposes
1871,031501cb.253,Fox News Network FOX HANNITY 9:00 PM EST,"March 15, 2021 Monday",15,Neutral,Expresses opposition to climate concern,Opposes
1872,031501cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"March 15, 2021 Monday",11,Neutral,Expresses climate concern,Supports
1872,031501cb.112,PBS NewsHour (formerly The NewsHour with Jim Lehrer) PBS NEWSHOUR 6:00 PM EST,"March 15, 2021 Monday",15,Neutral,Expresses climate concern,Supports
1873,031301CN.V64,CNN Smerconish 9:00 AM EST,"March 13, 2021 Saturday",11,Neutral,Neutral,Does not mention
1873,031301CN.V64,CNN Smerconish 9:00 AM EST,"March 13, 2021 Saturday",15,Neutral,Neutral,Does not mention
1874,031617CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 16, 2021 Tuesday",11,Acknowledges,Expresses climate concern,Does not mention
1874,031617CN.V11,CNN CNN NEWSROOM 12:00 AM EST,"March 16, 2021 Tuesday",15,Acknowledges,Expresses climate concern,Does not mention
1875,031702cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 17, 2021 Wednesday",11,Neutral,Neutral,Does not mention
1875,031702cb.452,MSNBC DEADLINE: WHITE HOUSE 5:00 PM EST,"March 17, 2021 Wednesday",15,Neutral,Neutral,Does not mention
1876,031701CN.V42,CNN New Day 6:00 AM EST,"March 17, 2021 Wednesday",11,Neutral,Neutral,Does not mention
1876,031701CN.V42,CNN New Day 6:00 AM EST,"March 17, 2021 Wednesday",15,Neutral,Neutral,Does not mention
1877,031701cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"March 17, 2021 Wednesday",11,Acknowledges,Neutral,Does not mention
1877,031701cb.259,Fox News Network FOX NEWS @ NIGHT 11:00 PM EST,"March 17, 2021 Wednesday",15,Acknowledges,Neutral,Does not mention
1878,031701cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"March 17, 2021 Wednesday",11,Neutral,Neutral,Does not mention
1878,031701cb.263,Fox News Network THE STORY WITH MARTHA MACCALLUM 3:00 PM EST,"March 17, 2021 Wednesday",15,Neutral,Neutral,Does not mention
