,internal_id,media_outlet,climate_change,attitude,policy
3600,2028,CBS,Neutral,Neutral,Does not mention
3601,2029,CNN,Neutral,Neutral,Does not mention
3602,2029,CNN,Neutral,Neutral,Does not mention
3603,2030,PBS,Acknowledges,Expresses climate concern,Supports
3604,2030,PBS,Acknowledges,Expresses climate concern,Supports
3605,2031,MSNBC,Neutral,Neutral,Does not mention
3606,2031,MSNBC,Neutral,Neutral,Does not mention
3607,2033,MSNBC,Acknowledges,Expresses climate concern,Supports
3608,2033,MSNBC,Acknowledges,Expresses climate concern,Supports
3609,2034,CBS,Acknowledges,Expresses climate concern,Does not mention
3610,2034,CBS,Neutral,Neutral,Does not mention
3611,2035,MSNBC,Acknowledges,Expresses climate concern,Supports
3612,2035,MSNBC,Acknowledges,Expresses climate concern,Supports
3613,2038,CNN,Neutral,Neutral,Does not mention
3614,2038,CNN,Neutral,Neutral,Does not mention
3615,2039,CBS,Neutral,Neutral,Does not mention
3616,2039,CBS,Neutral,Neutral,Does not mention
3617,2040,Fox,Neutral,Neutral,Does not mention
3618,2040,Fox,Neutral,Neutral,Does not mention
3619,2041,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3620,2041,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3621,2042,CNN,Neutral,Expresses climate concern,Does not mention
3622,2042,CNN,Neutral,Expresses climate concern,Does not mention
3623,2045,CNN,Neutral,Neutral,Does not mention
3624,2045,CNN,Neutral,Neutral,Does not mention
3625,2046,Fox,Acknowledges,Expresses climate concern,Opposes
3626,2046,Fox,Acknowledges,Expresses climate concern,Supports
3627,2047,PBS,Acknowledges,Expresses climate concern,Supports
3628,2047,PBS,Acknowledges,Expresses climate concern,Supports
3629,2048,Fox,Acknowledges,Neutral,Opposes
3630,2048,Fox,Acknowledges,Neutral,Opposes
3631,2049,CNN,Neutral,Expresses climate concern,Does not mention
3632,2049,CNN,Neutral,Expresses climate concern,Does not mention
3633,2050,CNN,Acknowledges,Expresses climate concern,Supports
3634,2050,CNN,Acknowledges,Expresses climate concern,Supports
3635,2051,MSNBC,Acknowledges,Expresses climate concern,Supports
3636,2051,MSNBC,Acknowledges,Expresses climate concern,Supports
3637,2053,CNN,Acknowledges,Neutral,Does not mention
3638,2053,CNN,Acknowledges,Neutral,Supports
3639,2054,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3640,2054,Fox,Neutral,Neutral,Does not mention
3641,2055,MSNBC,Neutral,Neutral,Does not mention
3642,2055,MSNBC,Neutral,Neutral,Does not mention
3643,2057,CNN,Neutral,Expresses climate concern,Supports
3644,2057,CNN,Neutral,Expresses climate concern,Does not mention
3645,2059,CBS,Acknowledges,Expresses climate concern,Supports
3646,2059,CBS,Acknowledges,Expresses climate concern,Supports
3647,2060,PBS,Acknowledges,Expresses climate concern,Supports
3648,2060,PBS,Acknowledges,Expresses climate concern,Supports
3649,2062,CNN,Acknowledges,Expresses climate concern,Supports
3650,2062,CNN,Acknowledges,Expresses climate concern,Supports
3651,2063,CNN,Acknowledges,Expresses climate concern,Supports
3652,2063,CNN,Acknowledges,Expresses climate concern,Supports
3653,2064,CNN,Acknowledges,Expresses climate concern,Supports
3654,2064,CNN,Acknowledges,Expresses climate concern,Supports
3655,2065,CNN,Neutral,Expresses climate concern,Supports
3656,2065,CNN,Neutral,Expresses climate concern,Supports
3657,2066,CNN,Acknowledges,Expresses climate concern,Supports
3658,2066,CNN,Acknowledges,Expresses climate concern,Supports
3659,2067,MSNBC,Acknowledges,Expresses climate concern,Supports
3660,2067,MSNBC,Acknowledges,Expresses climate concern,Supports
3661,2068,Fox,Acknowledges,Expresses climate concern,Opposes
3662,2068,Fox,Neutral,Expresses climate concern,Opposes
3663,2069,CBS,Acknowledges,Expresses climate concern,Supports
3664,2069,CBS,Acknowledges,Expresses climate concern,Supports
3665,2070,CNN,Neutral,Neutral,Neutral
3666,2070,CNN,Neutral,Neutral,Neutral
3667,2071,CNN,Neutral,Neutral,Does not mention
3668,2071,CNN,Neutral,Neutral,Does not mention
3669,2072,Fox,Acknowledges,Neutral,Opposes
3670,2072,Fox,Acknowledges,Neutral,Opposes
3671,2073,CNN,Acknowledges,Neutral,Opposes
3672,2073,CNN,Acknowledges,Neutral,Opposes
3673,2074,MSNBC,Neutral,Neutral,Neutral
3674,2074,MSNBC,Neutral,Neutral,Neutral
3675,2075,CNN,Neutral,Neutral,Does not mention
3676,2075,CNN,Neutral,Neutral,Does not mention
3677,2076,CNN,Acknowledges,Expresses climate concern,Supports
3678,2076,CNN,Acknowledges,Expresses climate concern,Neutral
3679,2077,Fox,Neutral,Neutral,Opposes
3680,2077,Fox,Neutral,Neutral,Opposes
3681,2078,MSNBC,Acknowledges,Expresses climate concern,Supports
3682,2078,MSNBC,Acknowledges,Expresses climate concern,Supports
3683,2079,CNN,Acknowledges,Expresses climate concern,Supports
3684,2079,CNN,Acknowledges,Expresses climate concern,Supports
3685,2080,CBS,Acknowledges,Expresses climate concern,Does not mention
3686,2080,CBS,Acknowledges,Expresses climate concern,Does not mention
3687,2081,MSNBC,Acknowledges,Expresses climate concern,Supports
3688,2081,MSNBC,Acknowledges,Expresses climate concern,Supports
3689,2082,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3690,2082,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3691,2083,CNN,Acknowledges,Expresses climate concern,Neutral
3692,2083,CNN,Acknowledges,Expresses climate concern,Neutral
3693,2084,Fox,Neutral,Neutral,Opposes
3694,2084,Fox,Neutral,Expresses opposition to climate concern,Opposes
3695,2085,PBS,Acknowledges,Expresses climate concern,Supports
3696,2085,PBS,Acknowledges,Expresses climate concern,Supports
3697,2086,CNN,Acknowledges,Expresses climate concern,Supports
3698,2086,CNN,Acknowledges,Expresses climate concern,Supports
3699,2087,Fox,Acknowledges,Neutral,Neutral
3700,2087,Fox,Acknowledges,Neutral,Neutral
3701,2088,CNN,Acknowledges,Neutral,Neutral
3702,2088,CNN,Acknowledges,Neutral,Neutral
3703,2089,CNN,Neutral,Neutral,Does not mention
3704,2089,CNN,Neutral,Neutral,Does not mention
3705,2090,CNN,Neutral,Expresses climate concern,Does not mention
3706,2090,CNN,Neutral,Neutral,Does not mention
3707,2091,CBS,Acknowledges,Neutral,Neutral
3708,2091,CBS,Acknowledges,Neutral,Neutral
3709,2092,CNN,Acknowledges,Neutral,Supports
3710,2092,CNN,Acknowledges,Neutral,Supports
3711,2093,CNN,Acknowledges,Neutral,Neutral
3712,2093,CNN,Acknowledges,Neutral,Neutral
3713,2094,CBS,Neutral,Neutral,Does not mention
3714,2094,CBS,Neutral,Neutral,Does not mention
3715,2096,CNN,Neutral,Neutral,Neutral
3716,2096,CNN,Neutral,Neutral,Neutral
3717,2097,Fox,Acknowledges,Expresses climate concern,Opposes
3718,2097,Fox,Acknowledges,Neutral,Opposes
3719,2098,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3720,2098,Fox,Acknowledges,Expresses opposition to climate concern,Opposes
3721,2099,CNN,Acknowledges,Expresses climate concern,Supports
3722,2099,CNN,Acknowledges,Expresses climate concern,Supports
3723,2100,CNN,Acknowledges,Neutral,Neutral
3724,2100,CNN,Acknowledges,Neutral,Neutral
3725,2102,MSNBC,Acknowledges,Neutral,Neutral
3726,2102,MSNBC,Acknowledges,Neutral,Neutral
3727,2103,CNN,Acknowledges,Neutral,Does not mention
3728,2103,CNN,Acknowledges,Neutral,Does not mention
3729,2104,CNN,Acknowledges,Expresses climate concern,Supports
3730,2104,CNN,Acknowledges,Expresses climate concern,Supports
3731,2105,CNN,Neutral,Expresses climate concern,Does not mention
3732,2105,CNN,Neutral,Expresses climate concern,Does not mention
3733,2106,CNN,Neutral,Neutral,Does not mention
3734,2106,CNN,Neutral,Neutral,Does not mention
3735,2107,CNN,Acknowledges,Neutral,Does not mention
3736,2107,CNN,Acknowledges,Neutral,Does not mention
3737,2108,Fox,Neutral,Neutral,Opposes
3738,2108,Fox,Neutral,Neutral,Opposes
3739,2109,MSNBC,Acknowledges,Expresses climate concern,Does not mention
3740,2109,MSNBC,Acknowledges,Expresses climate concern,Does not mention
3741,2110,MSNBC,Acknowledges,Neutral,Does not mention
3742,2110,MSNBC,Acknowledges,Neutral,Does not mention
3743,2111,MSNBC,Neutral,Neutral,Does not mention
3744,2111,MSNBC,Neutral,Neutral,Does not mention
3745,2112,CBS,Acknowledges,Neutral,Does not mention
3746,2112,CBS,Acknowledges,Neutral,Does not mention
3747,2113,MSNBC,Acknowledges,Expresses climate concern,Supports
3748,2113,MSNBC,Acknowledges,Expresses climate concern,Supports
3749,2114,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3750,2114,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3751,2115,CNN,Acknowledges,Neutral,Neutral
3752,2115,CNN,Acknowledges,Neutral,Neutral
3753,2116,PBS,Acknowledges,Expresses climate concern,Does not mention
3754,2116,PBS,Acknowledges,Expresses climate concern,Does not mention
3755,2117,CNN,Acknowledges,Expresses climate concern,Supports
3756,2117,CNN,Acknowledges,Expresses climate concern,Supports
3757,2118,Fox,Denies,Expresses opposition to climate concern,Opposes
3758,2118,Fox,Denies,Expresses opposition to climate concern,Opposes
3759,2119,CNN,Acknowledges,Neutral,Does not mention
3760,2119,CNN,Acknowledges,Neutral,Does not mention
3761,2120,CBS,Acknowledges,Expresses climate concern,Does not mention
3762,2120,CBS,Neutral,Expresses climate concern,Neutral
3763,2121,CNN,Acknowledges,Expresses climate concern,Supports
3764,2121,CNN,Acknowledges,Expresses climate concern,Supports
3765,2122,CNN,Neutral,Neutral,Does not mention
3766,2122,CNN,Neutral,Neutral,Does not mention
3767,2123,CNN,Acknowledges,Neutral,Neutral
3768,2123,CNN,Neutral,Neutral,Neutral
3769,2126,CNN,Acknowledges,Neutral,Neutral
3770,2126,CNN,Neutral,Neutral,Neutral
3771,2127,Fox,Acknowledges,Neutral,Neutral
3772,2127,Fox,Neutral,Neutral,Neutral
3773,2128,CNN,Acknowledges,Expresses climate concern,Supports
3774,2128,CNN,Acknowledges,Expresses climate concern,Supports
3775,2129,MSNBC,Acknowledges,Expresses climate concern,Supports
3776,2129,MSNBC,Acknowledges,Expresses climate concern,Supports
3777,2130,Fox,Neutral,Neutral,Does not mention
3778,2130,Fox,Neutral,Neutral,Does not mention
3779,2131,Fox,Denies,Expresses opposition to climate concern,Does not mention
3780,2131,Fox,Denies,Expresses opposition to climate concern,Does not mention
3781,2132,MSNBC,Acknowledges,Expresses climate concern,Supports
3782,2132,MSNBC,Acknowledges,Expresses climate concern,Supports
3783,2133,CNN,Acknowledges,Expresses climate concern,Supports
3784,2133,CNN,Acknowledges,Expresses climate concern,Supports
3785,2134,CNN,Acknowledges,Expresses climate concern,Neutral
3786,2134,CNN,Acknowledges,Expresses climate concern,Neutral
3787,2135,CNN,Neutral,Neutral,Does not mention
3788,2135,CNN,Neutral,Neutral,Does not mention
3789,2136,CNN,Neutral,Neutral,Does not mention
3790,2136,CNN,Neutral,Neutral,Does not mention
3791,2137,CBS,Neutral,Expresses climate concern,Does not mention
3792,2137,CBS,Neutral,Expresses climate concern,Does not mention
3793,2138,CBS,Acknowledges,Neutral,Neutral
3794,2138,CBS,Neutral,Neutral,Neutral
3795,2139,CNN,Acknowledges,Expresses climate concern,Neutral
3796,2139,CNN,Acknowledges,Expresses climate concern,Neutral
3797,2141,CBS,Acknowledges,Expresses climate concern,Does not mention
3798,2141,CBS,Acknowledges,Expresses climate concern,Does not mention
3799,2142,CNN,Acknowledges,Neutral,Does not mention
3800,2142,CNN,Acknowledges,Neutral,Does not mention
3801,2143,CBS,Neutral,Expresses climate concern,Does not mention
3802,2143,CBS,Neutral,Expresses climate concern,Does not mention
3803,2144,MSNBC,Neutral,Neutral,Debate
3804,2144,MSNBC,Neutral,Neutral,Debate
3805,2145,CNN,Neutral,Neutral,Does not mention
3806,2145,CNN,Neutral,Neutral,Does not mention
3807,2146,CNN,Acknowledges,Expresses climate concern,Does not mention
3808,2146,CNN,Acknowledges,Expresses climate concern,Does not mention
3809,2148,Fox,Neutral,Neutral,Does not mention
3810,2148,Fox,Neutral,Neutral,Does not mention
3811,2149,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3812,2149,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3813,2150,CNN,Neutral,Neutral,Does not mention
3814,2150,CNN,Acknowledges,Neutral,Does not mention
3815,2151,MSNBC,Neutral,Neutral,Does not mention
3816,2151,MSNBC,Neutral,Neutral,Neutral
3817,2152,CNN,Neutral,Neutral,Does not mention
3818,2152,CNN,Acknowledges,Neutral,Does not mention
3819,2153,CNN,Acknowledges,Neutral,Neutral
3820,2153,CNN,Acknowledges,Neutral,Neutral
3821,2154,CNN,Acknowledges,Expresses climate concern,Does not mention
3822,2154,CNN,Acknowledges,Expresses climate concern,Does not mention
3823,2155,CBS,Acknowledges,Neutral,Does not mention
3824,2155,CBS,Acknowledges,Neutral,Does not mention
3825,2156,MSNBC,Neutral,Neutral,Does not mention
3826,2156,MSNBC,Neutral,Neutral,Neutral
3827,2157,Fox,Neutral,Expresses opposition to climate concern,Neutral
3828,2157,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3829,2158,MSNBC,Neutral,Neutral,Does not mention
3830,2158,MSNBC,Neutral,Neutral,Does not mention
3831,2159,Fox,Acknowledges,Neutral,Neutral
3832,2159,Fox,Acknowledges,Neutral,Neutral
3833,2160,CNN,Acknowledges,Neutral,Neutral
3834,2160,CNN,Acknowledges,Neutral,Neutral
3835,2162,CNN,Neutral,Neutral,Does not mention
3836,2162,CNN,Acknowledges,Neutral,Does not mention
3837,2163,CNN,Neutral,Neutral,Does not mention
3838,2163,CNN,Acknowledges,Neutral,Does not mention
3839,2164,CNN,Acknowledges,Expresses climate concern,Neutral
3840,2164,CNN,Acknowledges,Expresses climate concern,Does not mention
3841,2165,ABC,Neutral,Neutral,Does not mention
3842,2165,ABC,Neutral,Neutral,Does not mention
3843,2166,CNN,Acknowledges,Expresses climate concern,Supports
3844,2166,CNN,Acknowledges,Expresses climate concern,Supports
3845,2167,PBS,Acknowledges,Expresses climate concern,Does not mention
3846,2167,PBS,Acknowledges,Expresses climate concern,Does not mention
3847,2168,CNN,Acknowledges,Expresses climate concern,Neutral
3848,2168,CNN,Acknowledges,Expresses climate concern,Neutral
3849,2170,CNN,Neutral,Neutral,Does not mention
3850,2170,CNN,Neutral,Neutral,
3851,2171,CNN,Neutral,Neutral,Does not mention
3852,2171,CNN,Neutral,Neutral,Does not mention
3853,2172,CNN,Neutral,Neutral,Does not mention
3854,2172,CNN,Neutral,Neutral,Does not mention
3855,2173,CNN,Neutral,Neutral,Does not mention
3856,2173,CNN,Neutral,Neutral,Does not mention
3857,2174,CBS,Neutral,Expresses climate concern,Does not mention
3858,2174,CBS,Neutral,Expresses climate concern,Does not mention
3859,2175,CBS,Neutral,Expresses climate concern,Does not mention
3860,2175,CBS,Neutral,Expresses climate concern,Does not mention
3861,2176,CNN,Neutral,Neutral,Does not mention
3862,2176,CNN,Acknowledges,Neutral,Does not mention
3863,2178,CNN,Acknowledges,Expresses climate concern,Supports
3864,2178,CNN,Acknowledges,Expresses climate concern,Supports
3865,2181,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3866,2181,Fox,Neutral,Expresses opposition to climate concern,Does not mention
3867,2183,CBS,Neutral,Expresses climate concern,Does not mention
3868,2183,CBS,Neutral,Expresses climate concern,Does not mention
3869,2184,CBS,Neutral,Neutral,Does not mention
3870,2184,CBS,Neutral,Neutral,Does not mention
3871,2185,CNN,Neutral,Neutral,Does not mention
3872,2185,CNN,Neutral,Neutral,Does not mention
3873,2186,MSNBC,Neutral,Neutral,Does not mention
3874,2186,MSNBC,Neutral,Neutral,Does not mention
3875,2187,CBS,Neutral,Expresses climate concern,Does not mention
3876,2187,CBS,Neutral,Expresses climate concern,Does not mention
3877,2188,CBS,Acknowledges,Expresses climate concern,Does not mention
3878,2188,CBS,Acknowledges,Expresses climate concern,Does not mention
3879,2190,CNN,Neutral,Expresses climate concern,Does not mention
3880,2190,CNN,Acknowledges,Expresses climate concern,Does not mention
3881,2191,ABC,Acknowledges,Expresses climate concern,Supports
3882,2191,ABC,Acknowledges,Expresses climate concern,Supports
3883,2192,MSNBC,Neutral,Expresses climate concern,Does not mention
3884,2192,MSNBC,Neutral,Expresses climate concern,Does not mention
3885,2193,CNN,Neutral,Neutral,Does not mention
3886,2193,CNN,Neutral,Neutral,Does not mention
3887,2194,Fox,Neutral,Neutral,Does not mention
3888,2194,Fox,Neutral,Neutral,Does not mention
3889,2195,CNN,Acknowledges,Expresses climate concern,Neutral
3890,2195,CNN,Acknowledges,Expresses climate concern,Neutral
3891,2196,Fox,Neutral,Neutral,Does not mention
3892,2196,Fox,Neutral,Neutral,Does not mention
3893,2197,Fox,Neutral,Expresses climate concern,Does not mention
3894,2197,Fox,Neutral,Expresses climate concern,Does not mention
3895,2198,CNN,Neutral,Neutral,Neutral
3896,2198,CNN,Neutral,Neutral,Neutral
3897,2199,CBS,Acknowledges,Expresses climate concern,Does not mention
3898,2199,CBS,Neutral,Expresses climate concern,Does not mention
3899,2201,CBS,Acknowledges,Expresses climate concern,Does not mention
3900,2201,CBS,Neutral,Expresses climate concern,Does not mention
3901,2202,Fox,Neutral,Neutral,Neutral
3902,2202,Fox,Neutral,Neutral,Opposes
3903,2203,Fox,Neutral,Expresses climate concern,Does not mention
3904,2203,Fox,Neutral,Neutral,Does not mention
3905,2204,MSNBC,Neutral,Neutral,Does not mention
3906,2204,MSNBC,Neutral,Neutral,Does not mention
3907,2205,MSNBC,Neutral,Expresses climate concern,Does not mention
3908,2205,MSNBC,Neutral,Expresses climate concern,Does not mention
3909,2206,CNN,Acknowledges,Neutral,Neutral
3910,2206,CNN,Acknowledges,Neutral,Neutral
3911,2207,CNN,Acknowledges,Neutral,Neutral
3912,2207,CNN,Acknowledges,Neutral,Neutral
3913,2208,CNN,Acknowledges,Neutral,Does not mention
3914,2208,CNN,Acknowledges,Neutral,Does not mention
3915,2209,Fox,Denies,Expresses opposition to climate concern,Opposes
3916,2209,Fox,Denies,Expresses opposition to climate concern,Opposes
3917,2210,Fox,Acknowledges,Neutral,Does not mention
3918,2210,Fox,Neutral,Neutral,Does not mention
3919,2211,CBS,Acknowledges,Expresses climate concern,Does not mention
3920,2211,CBS,Acknowledges,Expresses climate concern,Does not mention
3921,2212,MSNBC,Neutral,Expresses climate concern,Does not mention
